id,duplicate_of_id,parent_event_id,relevance,updated,title,labels,phq_labels,category,description,start,end,predicted_end,timezone,duration,country,lat,lon,geo,placekey,impact_patterns,predicted_event_spend_total,predicted_event_spend_accommodation,predicted_event_spend_hospitality,predicted_event_spend_transportation,venue_id,venue_name,venue_formatted_address,scope,rank,local_rank,aviation_rank,phq_attendance,state,cancelled,postponed,deleted_reason,first_seen,place_hierarchies,private,brand_safe
3zMXsDcSmvebM2tGKg,,,,2023-11-06T16:14:46Z,Camerata New Jersey's Christmas Concert,"concert,music",other,concerts,Join us for a FREE Christmas Concert featuring the renowned Camerata Youth Orchestra along with the enchanting voices of the Men's Choir,2023-12-10T00:30:00Z,2023-12-10T01:30:00Z,,America/New_York,3600,US,40.9846419,-74.1138248,"{""geometry"": {""coordinates"": [-74.1138248, 40.9846419], ""type"": ""Point""}}",225-222@627-vdz-3dv,,3225,0,1993,1232,,,,locality,34,57,,150,active,,,,2023-11-06T14:08:21Z,"6295630>6255149>6252001>5101760>5095598>5103269,6295630>6255149>6252001>5101760>5102445>5102466",False,True
HVrEaJ8hzRBoqYukt5,,,,2023-11-06T15:13:00Z,The Christmas Caper,"concert,music,performing-arts",family-theatre,performing-arts,"The Christmas Caper, a two-act ninety-minute seasonal fantasy saga of Santa's stolen sleigh.",2023-12-03T00:30:00Z,2023-12-03T02:00:00Z,,America/New_York,5400,US,40.8817282,-74.0454616,"{""geometry"": {""coordinates"": [-74.0454616, 40.8817282], ""type"": ""Point""}}",23d-222@627-s57-kj9,,3085,0,1929,1156,,,,locality,33,48,,149,active,,,,2023-11-06T14:28:33Z,6295630>6255149>6252001>5101760>5095598>5098706,False,True
82aSHtNkfMN8seK69o,,,,2023-11-07T11:29:16Z,Kings Return: We Four Kings,"concert,music",,concerts,"Kings Return will charm HACPAC with their signature smoothness this holiday season performing their first holiday album, We Four Kings.",2023-12-03T23:30:00Z,2023-12-04T01:00:00Z,,America/New_York,5400,US,40.8817326,-74.0454829,"{""geometry"": {""coordinates"": [-74.0454829, 40.8817326], ""type"": ""Point""}}",23d-222@627-s57-kj9,,5094,0,3185,1908,YRUS3Eg7m42cC5s8DPKgp5,Hackensack Performing Arts Center,"102 State St.
Hackensack, NJ
United States of America",locality,38,53,,246,active,,,,2023-11-06T21:05:29Z,6295630>6255149>6252001>5101760>5095598>5098706,False,True
5JNQJLWwnUhj5dshBS,,,,2023-11-07T04:13:24Z,The Christmas Caper,"concert,music,performing-arts",family-theatre,performing-arts,"The Christmas Caper, a two-act ninety-minute seasonal fantasy saga of Santa's stolen sleigh.",2023-12-09T19:00:00Z,2023-12-09T20:30:00Z,,America/New_York,5400,US,40.8817282,-74.0454616,"{""geometry"": {""coordinates"": [-74.0454616, 40.8817282], ""type"": ""Point""}}",23d-222@627-s57-kj9,,3147,0,1968,1179,,,,locality,34,49,,152,active,,,,2023-11-06T23:04:16Z,6295630>6255149>6252001>5101760>5095598>5098706,False,True
4RkB2HWH93fhgYP3kV,,,,2023-11-07T04:16:49Z,Madrigals Dessert Theater #1- 12/15 @ 7PM,"concert,music",,concerts,The HMHS Madrigal Singers invite residents to enjoy the music and merriment of the season at their annual Dessert Theater.,2023-12-16T00:00:00Z,2023-12-16T02:00:00Z,,America/New_York,7200,US,39.8965963,-75.0353202,"{""geometry"": {""coordinates"": [-75.0353202, 39.8965963], ""type"": ""Point""}}",22c-223@628-pnh-jqf,,3886,0,2395,1490,JAxP487uVaxpUNRpTGH5yt,Grace Church in Haddonfield,"19 Kings Highway East
Haddonfield, NJ 08033
United States of America",locality,36,60,,207,active,,,,2023-11-07T03:29:41Z,"6295630>6255149>6252001>5101760>4501019>4504603,6295630>6255149>6252001>5101760>4501019>4501018",False,True
D26UMfCR2DPWrBeBu9,,,,2023-11-07T13:46:16Z,Aladdin Jr,"concert,music,performing-arts",,performing-arts,"Join us for a Magical Night: Disney's Aladdin Jr. at Midland Park High School!
Presented by The Broadway Originals Performing Arts School.",2023-12-03T00:00:00Z,2023-12-03T01:30:00Z,,America/New_York,5400,US,41.0003792,-74.1370826,"{""geometry"": {""coordinates"": [-74.1370826, 41.0003792], ""type"": ""Point""}}",222-222@627-vg4-nwk,,4086,0,2525,1560,,,,locality,36,60,,190,active,,,,2023-11-07T04:10:21Z,"6295630>6255149>6252001>5101760>5095598>5106602,6295630>6255149>6252001>5101760>5102445>5102466",False,True
FAgWwjefbYrFkesDFG,,,,2023-11-07T13:44:59Z,The Christmas Caper,"concert,music,performing-arts",family-theatre,performing-arts,"The Christmas Caper, a two-act ninety-minute seasonal fantasy saga of Santa's stolen sleigh.",2023-12-02T00:30:00Z,2023-12-02T02:00:00Z,,America/New_York,5400,US,40.8817282,-74.0454616,"{""geometry"": {""coordinates"": [-74.0454616, 40.8817282], ""type"": ""Point""}}",23d-222@627-s57-kj9,,3085,0,1929,1156,,,,locality,33,48,,149,active,,,,2023-11-07T04:10:21Z,6295630>6255149>6252001>5101760>5095598>5098706,False,True
FF5kwaKSfJyz5pkRXY,,,,2023-11-07T07:33:30Z,The Christmas Caper,"concert,music,performing-arts",family-theatre,performing-arts,"The Christmas Caper, a two-act ninety-minute seasonal fantasy saga of Santa's stolen sleigh.",2023-12-02T19:00:00Z,2023-12-02T20:30:00Z,,America/New_York,5400,US,40.8817282,-74.0454616,"{""geometry"": {""coordinates"": [-74.0454616, 40.8817282], ""type"": ""Point""}}",23d-222@627-s57-kj9,,3147,0,1968,1179,,,,locality,34,49,,152,active,,,,2023-11-07T04:10:21Z,6295630>6255149>6252001>5101760>5095598>5098706,False,True
5dQTUxUbGBjwEwf65s,,,,2023-11-07T09:42:18Z,CNJ ANNUAL GALA,"concert,music",,concerts,"""YOUNG MUSICIANS 후원의 밤"" | Wine & Food Reception 이 있는  크리스마스 공연 |
카메라타에 소속되어 있는 젊은 음악가들의 아름다운 무대에 여러분을 초대합니다
| RSVP by Nov. 30",2023-12-13T00:00:00Z,2023-12-13T02:00:00Z,,America/New_York,7200,US,40.9306797,-73.9643663,"{""geometry"": {""coordinates"": [-73.9643663, 40.9306797], ""type"": ""Point""}}",22m-222@627-sn7-vj9,,3810,0,2382,1427,kesyrRL5BEPPTNax8nmznu,Korean Community Center,"100 Grove St
Tenafly, NJ
United States of America",locality,35,58,,184,active,,,,2023-11-07T06:35:16Z,"6295630>6255149>6252001>5101760>5095598>5105300,6295630>6255149>6252001>5101760>5095598>5098706",False,True
SPBWEv4ZLgF3xX3Vue,,,,2023-11-07T12:37:11Z,JSU Worship's CHRISTmas Spectacular,"concert,music,religion",other,concerts,"JOIN JSU Worship for a  family-friendly CHRISTmas Spectacular with songs, a live nativity, drama, and more to celebrate the birth of JESUS.",2023-12-16T21:00:00Z,2023-12-17T00:00:00Z,,America/New_York,10800,US,40.0047817531,-74.2009450581,"{""geometry"": {""coordinates"": [-74.2009450581, 40.0047817531], ""type"": ""Point""}}",222-222@628-mxf-cyv,,5412,0,3455,1957,xj4zcCZCnSpcwXYKCA9z7E,Church Of Grace And Peace,"1563 Old Freehold Rd
Toms River, NJ 08755
United States",locality,38,67,,256,active,,,,2023-11-07T08:18:49Z,"6295630>6255149>6252001>5101760>4503355>5102752,6295630>6255149>6252001>5101760>4503355>4504476",False,True
7x4j6R7jwWosfgXqT3,,,,2023-11-07T13:15:13Z,Harlem Opera Theater: Celebrate the Holidays!,"concert,music,performing-arts","general-theatre,concert,celebration",performing-arts,"Internationally acclaimed tenor, conductor, organist, and pianist Dr. Gregory Hopkins leads the Harlem Opera Theater in a festive program!",2023-12-03T01:00:00Z,2023-12-03T01:00:00Z,2023-12-03T03:10:00Z,America/New_York,0,US,40.8741254,-74.0117285,"{""geometry"": {""coordinates"": [-74.0117285, 40.8741254], ""type"": ""Point""}}",222-223@627-s4g-hnq,,,,,,,,,locality,0,0,,,active,,,,2023-11-07T08:54:08Z,"6295630>6255149>6252001>5101760>5095598>5095808,6295630>6255149>6252001>5101760>5095598>5098706",False,True
5HqSwg6mr9k3EHvWNG,,,,2023-11-07T10:48:10Z,The Prayer Room Revival Clayton,"conference,religion",religion-and-spirituality,conferences,"Join Elder Josephine Bowleg in a 2-day prayer room revival in Clayton, NJ.  Come experience a powerful move of God!",2023-12-02T00:00:00Z,2023-12-02T00:00:00Z,,America/New_York,0,US,39.6699028,-75.0974884,"{""geometry"": {""coordinates"": [-75.0974884, 39.6699028], ""type"": ""Point""}}",1s6jjvai7h@628-qf4-zzz,,,,,,,,,locality,0,0,,,active,,,,2023-11-07T09:23:26Z,"6295630>6255149>6252001>5101760>4501944>4501265,6295630>6255149>6252001>5101760>4501944>4504915",False,True
EfsdcrKLCuBdWeNfAT,,,,2023-11-07T11:43:37Z,Holiday Delight: Reflections Through the Looking Glass,"concert,music",other,concerts,"""South Jersey's Band"" presents your favorite festive holiday carols like you've never heard them before! Ring in the holiday season with us!",2023-12-10T20:00:00Z,2023-12-10T20:00:00Z,2023-12-10T23:40:00Z,America/New_York,0,US,39.4421651,-74.696533,"{""geometry"": {""coordinates"": [-74.696533, 39.4421651], ""type"": ""Point""}}",zzw-222@63s-np6-wp9,,3408,0,1989,1418,CBwN8abqYCS2bY4dW22prm,Atlantic County Institute of Technology,"5080 Atlantic Avenue
Mays Landing, NJ 08330
United States of America",locality,35,62,,168,active,,,,2023-11-07T09:23:26Z,"6295630>6255149>6252001>5101760>4500561>4501257,6295630>6255149>6252001>5101760>4500561>4502962",False,True
AuAwAazxX8xohtZ2d9,,,,2023-11-07T10:23:09Z,2023 Millville Madrigal Singers Holiday Event,"concert,music,performing-arts","celebration,concert,circus",performing-arts,Please join us for a  performance by Millville Senior High School Madrigal Singers.,2023-12-15T22:30:00Z,2023-12-16T02:30:00Z,,America/New_York,14400,US,39.361761767427,-75.072793114823,"{""geometry"": {""coordinates"": [-75.072793114823, 39.361761767427], ""type"": ""Point""}}",zzw-222@63s-qqm-bp9,,19561,1299,11257,7004,,,,locality,47,77,,738,active,,,,2023-11-07T09:30:34Z,"6295630>6255149>6252001>5101760>4501427>4501751,6295630>6255149>6252001>5101760>4501427>4500942",False,True
3pryJ7GaRmtRFsJWH8,,,,2023-11-07T11:37:14Z,Pro Combine,"community,sport","sport,education,charity,wellness",community,A Pro Basketball Combine hosted by Red Rose Thunder and The Alumni League to help players further their careers professionally.,2023-12-10T14:00:00Z,2023-12-10T21:00:00Z,,America/New_York,25200,US,39.955429,-75.101448,"{""geometry"": {""coordinates"": [-75.101448, 39.955429], ""type"": ""Point""}}",222-222@628-pnv-j9z,,1228,0,868,359,,,,locality,30,46,,100,active,,,,2023-11-07T09:31:02Z,"6295630>6255149>6252001>5101760>4501019>4501607,6295630>6255149>6252001>5101760>4501019>4501018",False,True
FCBR9zWR45bvSjZURM,,,,2023-11-07T13:26:41Z,Slay Belles: Live! Holiday Drag Show,"concert,music,performing-arts","lifestyle,concert,celebration",performing-arts,Some of South Jersey's best drag queens return for an evening of live performances to put you in the holiday spirit!,2023-12-23T01:00:00Z,2023-12-23T01:00:00Z,2023-12-23T03:20:00Z,America/New_York,0,US,39.630194,-74.793013,"{""geometry"": {""coordinates"": [-74.793013, 39.630194], ""type"": ""Point""}}",1cs5xhdtae@628-q8h-s89,,,,,,,,,locality,0,0,,,active,,,,2023-11-07T09:31:02Z,"6295630>6255149>6252001>5101760>4500561>4502129,6295630>6255149>6252001>5101760>4500561>4502962",False,False
CBJktzDU8eAb2pDzHQ,,,,2023-11-07T11:56:47Z,Toys for Tots Benefit concert at the Lindenwold Moose Lounge,"concert,fundraiser,music","charity,food-and-beverage",community,"Support your local Toys for Tots campaign! Six bands, plus food, drink and raffles! You must bring an unwrapped toy to this event!",2023-12-10T17:00:00Z,2023-12-11T01:00:00Z,,America/New_York,28800,US,39.806382,-74.964653,"{""geometry"": {""coordinates"": [-74.964653, 39.806382], ""type"": ""Point""}}",222-222@628-qwy-sdv,,2596,0,1816,779,Vr4dQr8ZN4gPHYLuvtZRFU,Lindenwold Moose Lodge,"2425 South White Horse Pike
Clementon, NJ 08021
United States of America",locality,36,63,,200,active,,,,2023-11-07T09:32:10Z,"6295630>6255149>6252001>5101760>4501019>4504060,6295630>6255149>6252001>5101760>4501944>4504915",False,True
EtbFExXegfe39wq4c7,,,,2023-11-07T11:12:54Z,YuleTide Tales: A Hans Christian Andersen Christmas,"concert,music",other,concerts,A reading of some of Hans Christian Andersen's treasured stories for the Christmas season.,2023-12-15T22:00:00Z,2023-12-16T00:00:00Z,,America/New_York,7200,US,39.89715699999999,-75.032125,"{""geometry"": {""coordinates"": [-75.032125, 39.89715699999999], ""type"": ""Point""}}",22t@628-pnh-n89,,2421,0,1493,928,,,,locality,32,57,,129,active,,,,2023-11-07T09:32:10Z,"6295630>6255149>6252001>5101760>4501019>4504603,6295630>6255149>6252001>5101760>4501019>4501018",False,True
78CDRntCSBgVsiSLmF,,,,2023-11-07T18:08:43Z,Victorian Christmas Evening Concert at Ringwood Manor,"concert,music",other,concerts,Start your holiday season with a magical evening performance of historic music!,2023-12-02T00:00:00Z,2023-12-02T02:00:00Z,,America/New_York,7200,US,41.1389661,-74.2553089,"{""geometry"": {""coordinates"": [-74.2553089, 41.1389661], ""type"": ""Point""}}",07geyfosra@627-vbq-7wk,,4731,0,2924,1807,gmXWPMgUXV6sd2C5dL7Sg4,Ringwood Manor,"Sloatsburg Rd.
Ringwood, NJ 07456
United States of America",locality,37,69,,220,active,,,,2023-11-07T09:59:47Z,"6295630>6255149>6252001>5101760>5102445>5104704,6295630>6255149>6252001>5101760>5102445>5102466",False,True
4CJmtVANMG2MpEv8B4,,,,2023-11-07T14:45:30Z,Scrooge,"concert,music,performing-arts",lifestyle,performing-arts,Scrooge returns this December!,2023-12-03T19:00:00Z,2023-12-03T19:00:00Z,2023-12-03T21:20:00Z,America/New_York,0,US,40.3718969,-74.0031118,"{""geometry"": {""coordinates"": [-74.0031118, 40.3718969], ""type"": ""Point""}}",15lu7biwik@628-rqy-4sq,,,,,,,,,locality,0,0,,,active,,,,2023-11-07T14:34:16Z,"6295630>6255149>6252001>5101760>5101305>5103564,6295630>6255149>6252001>5101760>5101305>5098278",False,True
GMz4tgFRvorMJMfXtv,,,,2023-11-07T14:43:46Z,"Botox, fillers and more!","expo,health","lifestyle,beauty-and-fashion",expos,Get ready to enhance your beauty and boost your connection just in time for the holidays! We will also have some small business to shop!,2023-12-07T21:00:00Z,2023-12-08T01:00:00Z,,America/New_York,14400,US,40.2972509,-74.05456819999999,"{""geometry"": {""coordinates"": [-74.05456819999999, 40.2972509], ""type"": ""Point""}}",14vfga74ay@628-rpn-7h5,,34367,15929,14305,4133,,,,locality,42,68,,377,active,,,,2023-11-07T14:34:16Z,"6295630>6255149>6252001>5101760>5101305>5097482,6295630>6255149>6252001>5101760>5101305>5098278",False,True
6rY6GEpYmaW9DAjEVZ,,,,2023-11-07T14:50:39Z,Scrooge,"concert,music,performing-arts",lifestyle,performing-arts,Scrooge returns this December!,2023-12-03T01:00:00Z,2023-12-03T01:00:00Z,2023-12-03T03:20:00Z,America/New_York,0,US,40.3718969,-74.0031118,"{""geometry"": {""coordinates"": [-74.0031118, 40.3718969], ""type"": ""Point""}}",15lu7biwik@628-rqy-4sq,,,,,,,,,locality,0,0,,,active,,,,2023-11-07T14:48:44Z,"6295630>6255149>6252001>5101760>5101305>5103564,6295630>6255149>6252001>5101760>5101305>5098278",False,True
BL9NumpY8ug5HNGbLe,,,,2023-11-07T14:51:00Z,Holiday Made in Monmouth,festival,"educational,nature-and-outdoor-activities",festivals,From handmade crafts to artisanal treats,2023-12-09T15:00:00Z,2023-12-09T21:00:00Z,,America/New_York,21600,US,40.3225718,-74.13229319999999,"{""geometry"": {""coordinates"": [-74.13229319999999, 40.3225718], ""type"": ""Point""}}",1wtwfeobpn@628-ryj-7wk,,14424,2376,7114,4933,,,,locality,43,76,,450,active,,,,2023-11-07T14:50:44Z,"6295630>6255149>6252001>5101760>5101305>5102607,6295630>6255149>6252001>5101760>5101305>5098278",False,True
CrKqDCaFaUB2AkEcXJ,,,,2023-11-07T16:10:22Z,Winter Harp Concert,"concert,music,performing-arts",concert,performing-arts,"Come enjoy the wonderful sounds of the Celtic harp with Faye Fishman! Snow date is Thurs, Dec. 14 at 11 am.",2023-12-11T16:00:00Z,2023-12-11T16:00:00Z,2023-12-11T18:30:00Z,America/New_York,0,US,40.84627729999999,-74.7426401,"{""geometry"": {""coordinates"": [-74.7426401, 40.84627729999999], ""type"": ""Point""}}",1dzoi7sgwh@628-hv2-m6k,,,,,,,,,locality,0,0,,,active,,,,2023-11-07T16:10:04Z,"6295630>6255149>6252001>5101760>5101405>5101517,6295630>6255149>6252001>5101760>5101405>5101427",False,True
HzRSADHFCqiPood2tu,,,,2023-11-07T16:40:31Z,Open Mic Comedy,"concert,music,performing-arts",comedy-club,performing-arts,Get ready for a hilarious night of gut-busting laughter and side-splitting jokes at our Open Mic Comedy event - bring your A-game and prepar,2023-12-18T00:00:00Z,2023-12-18T03:00:00Z,,America/New_York,10800,US,39.65150269999999,-75.32824540000001,"{""geometry"": {""coordinates"": [-75.32824540000001, 39.65150269999999], ""type"": ""Point""}}",1flkmyfuci@63s-dgp-5xq,,5105,0,3092,2013,,,,locality,38,66,,248,active,,,,2023-11-07T16:40:09Z,"6295630>6255149>6252001>5101760>4503949>4504946,6295630>6255149>6252001>5101760>4503949>4503944",False,True
3Ek6rDfcnMQB5epxZS,,,,2023-11-07T17:20:38Z,Diva's Live Drag Show,"concert,music,performing-arts",,performing-arts,"Get ready for a mind-blowing, jaw-dropping extravaganza as the fiercest divas hit the stage, Adults Only",2023-12-17T01:00:00Z,2023-12-17T03:00:00Z,,America/New_York,7200,US,39.65150269999999,-75.32824540000001,"{""geometry"": {""coordinates"": [-75.32824540000001, 39.65150269999999], ""type"": ""Point""}}",1flkmyfuci@63s-dgp-5xq,,5846,0,3541,2305,,,,locality,39,68,,284,active,,,,2023-11-07T17:20:17Z,"6295630>6255149>6252001>5101760>4503949>4504946,6295630>6255149>6252001>5101760>4503949>4503944",False,False
C7SV7cNzQq6QmdbL88,,,,2023-11-07T17:55:08Z,Madrigals Dessert Theater #2- 12/16 @ 2PM,"concert,music",,concerts,The HMHS Madrigal Singers invite residents to enjoy the music and merriment of the season at their annual Dessert Theater.,2023-12-16T19:00:00Z,2023-12-16T21:00:00Z,,America/New_York,7200,US,39.8965963,-75.0353202,"{""geometry"": {""coordinates"": [-75.0353202, 39.8965963], ""type"": ""Point""}}",22c-223@628-pnh-jqf,,3848,0,2372,1475,JAxP487uVaxpUNRpTGH5yt,Grace Church in Haddonfield,"19 Kings Highway East
Haddonfield, NJ 08033
United States of America",locality,36,60,,205,active,,,,2023-11-07T17:54:47Z,"6295630>6255149>6252001>5101760>4501019>4504603,6295630>6255149>6252001>5101760>4501019>4501018",False,True
6pQDn8ni5wyUEMHcso,,,,2023-11-07T18:08:54Z,Winter Solstice  Mindfulness Retreat,festival,educational,festivals,Join us for a half day mindfulness retreat to feel refreshed and renewed!,2023-12-17T15:00:00Z,2023-12-17T18:00:00Z,,America/New_York,10800,US,40.9617767,-74.2500747,"{""geometry"": {""coordinates"": [-74.2500747, 40.9617767], ""type"": ""Point""}}",1n23ol36hg@627-tw3-45f,,3161,0,1954,1207,,,,locality,33,60,,147,active,,,,2023-11-07T18:01:49Z,"6295630>6255149>6252001>5101760>5102445>7259148,6295630>6255149>6252001>5101760>5102445>5102466",False,True
84t8WhtdJDMv9JtMs9,,,,2023-11-07T18:07:31Z,Free Monthly Autism Parent Meetings,"conference,health","lifestyle,medical,education-and-careers",conferences,"Starting November 2023 , Every first Thursday of the month we will be having Autism Parent Meetings",2023-12-07T22:00:00Z,2023-12-07T23:30:00Z,,America/New_York,5400,US,40.90935510000001,-74.24052089999999,"{""geometry"": {""coordinates"": [-74.24052089999999, 40.90935510000001], ""type"": ""Point""}}",222-22j@627-tzz-wc5,,1092,0,731,361,,,,locality,23,48,,44,active,,,,2023-11-07T18:01:49Z,"6295630>6255149>6252001>5101760>5102445>5101594,6295630>6255149>6252001>5101760>5102445>5102466",False,True
B96XAQx8bXH3pwj9PK,,,,2023-11-19T07:02:31Z,PiCKUPLiNES,"concert,music",,concerts,,2023-12-31T03:00:00Z,2023-12-31T03:00:00Z,2023-12-31T07:10:00Z,America/New_York,0,US,39.36333769999999,-74.4144819,"{""geometry"": {""coordinates"": [-74.4144819, 39.36333769999999], ""type"": ""Point""}}",222-224@628-nmg-9pv,,71234,13925,33449,23859,muSJmvGn6pEZmePK5RkAFd,Ovation Hall at Ocean Casino Resort,"500 Boardwalk
Atlantic City, NJ 08401
United States of America",locality,57,73,,2260,active,,,,2023-11-08T00:27:28Z,"6295630>6255149>6252001>5101760>4500561>4500546,6295630>6255149>6252001>5101760>4500561>4502962",False,True
FaqTjZuvQfG77kFrLT,,,,2023-11-08T00:59:08Z,102º Aniversário do SCP,"entertainment,performing-arts",,performing-arts,,2023-12-09T23:30:00Z,2023-12-09T23:30:00Z,,America/New_York,0,US,40.7314,-74.16278,"{""geometry"": {""coordinates"": [-74.16278, 40.7314], ""type"": ""Point""}}",22m-222@627-w9q-fs5,,,,,,,,,locality,0,0,,,active,,,,2023-11-08T00:30:23Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
5TWYEnwA7SPUDQq8kf,,,,2023-11-08T01:58:47Z,Jerrilee:Celebrate Good Times!! Free Event,"community,food",,community,,2023-12-16T00:00:00Z,2023-12-16T03:00:00Z,,America/New_York,10800,US,40.73368,-74.17542,"{""geometry"": {""coordinates"": [-74.17542, 40.73368], ""type"": ""Point""}}",1byxlrjycf@627-w9q-tqf,,1356,0,901,455,,,,locality,30,42,,100,active,,,,2023-11-08T00:30:26Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
EEFTqbJCSxiGXJzRnJ,,,,2023-11-08T01:45:08Z,LATE NIGHT GLOW SKATE,community,,community,,2023-12-17T01:00:00Z,2023-12-17T03:00:00Z,,America/New_York,7200,US,40.75216,-74.18117,"{""geometry"": {""coordinates"": [-74.18117, 40.75216], ""type"": ""Point""}}",1py7rxjr7k@627-wb3-cnq,,1356,0,901,455,,,,locality,30,40,,100,active,,,,2023-11-08T00:30:26Z,"6295630>6255149>6252001>5101760>5097707>5103516,6295630>6255149>6252001>5101760>5097707>5101798",False,True
6RbVirJ8mKmbh6TJMV,,,,2023-11-08T06:05:07Z,EARLY 2000s SKATE,community,,community,,2023-12-24T01:00:00Z,2023-12-24T03:00:00Z,,America/New_York,7200,US,40.75216,-74.18117,"{""geometry"": {""coordinates"": [-74.18117, 40.75216], ""type"": ""Point""}}",1py7rxjr7k@627-wb3-cnq,,1356,0,901,455,,,,locality,30,40,,100,active,,,,2023-11-08T00:30:39Z,"6295630>6255149>6252001>5101760>5097707>5103516,6295630>6255149>6252001>5101760>5097707>5101798",False,True
7pX4vgKEyyTiU6cvVb,,,,2023-11-08T05:59:56Z,Edgar Allan Poe Speakeasy,"entertainment,performing-arts",,performing-arts,,2023-12-16T21:00:00Z,2023-12-16T23:00:00Z,,America/New_York,7200,US,40.72793,-74.17606,"{""geometry"": {""coordinates"": [-74.17606, 40.72793], ""type"": ""Point""}}",22j-223@627-w9w-jn5,,3104,0,1766,1338,,,,locality,33,45,,147,active,,,,2023-11-08T00:30:39Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
Bgo5ShzYfpjE4gzBaR,,,,2023-11-08T06:11:33Z,Edgar Allan Poe Speakeasy,"entertainment,performing-arts",,performing-arts,,2023-12-14T23:00:00Z,2023-12-15T01:00:00Z,,America/New_York,7200,US,40.72793,-74.17606,"{""geometry"": {""coordinates"": [-74.17606, 40.72793], ""type"": ""Point""}}",22j-223@627-w9w-jn5,,2872,0,1634,1238,,,,locality,33,44,,136,active,,,,2023-11-08T00:30:39Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
9RYWXs5XeYL3y6AEx6,,,,2023-11-08T00:51:00Z,Edgar Allan Poe Speakeasy,"entertainment,performing-arts",,performing-arts,,2023-12-15T23:00:00Z,2023-12-16T01:00:00Z,,America/New_York,7200,US,40.72793,-74.17606,"{""geometry"": {""coordinates"": [-74.17606, 40.72793], ""type"": ""Point""}}",22j-223@627-w9w-jn5,,3020,0,1718,1302,,,,locality,33,45,,143,active,,,,2023-11-08T00:31:42Z,6295630>6255149>6252001>5101760>5097707>5101798,False,True
Ep5UJqUtwDZ579SA8Q,,,,2023-12-10T06:26:11Z,Emo Night Brooklyn,"concert,music",electronic,concerts,,2023-12-22T02:00:00Z,2023-12-22T02:00:00Z,2023-12-22T08:40:00Z,America/New_York,0,US,40.21995,-74.00058,"{""geometry"": {""coordinates"": [-74.00058, 40.21995], ""type"": ""Point""}}",@628-r7c-sdv,,21539,4029,10340,7169,3ETrigcHQTcqUHqNkuuFcK,The Stone Pony,"Asbury Park, NJ 07712
United States of America",locality,46,63,,654,active,,,,2023-11-08T00:57:29Z,"6295630>6255149>6252001>5101760>5101305>5095281,6295630>6255149>6252001>5101760>5101305>5098278",False,True
AYV9RUCeyQLDxHe6pK,,,,2023-11-08T15:29:34Z,Leaders Laugh Here Comedy Show,"concert,music,performing-arts",comedy-club,performing-arts,Join us for an unforgettable night of laughter featuring Philadelphia’s hilarious performances from Chris Benton.,2023-12-02T00:00:00Z,2023-12-02T03:00:00Z,,America/New_York,10800,US,39.881182,-75.0823683,"{""geometry"": {""coordinates"": [-75.0823683, 39.881182], ""type"": ""Point""}}",1xhrqj2qvu@628-pkz-n5z,,4017,0,2476,1540,,,,locality,37,59,,214,active,,,,2023-11-08T15:27:36Z,"6295630>6255149>6252001>5101760>4501019>4503132,6295630>6255149>6252001>5101760>4501019>4501018",False,True
7oeCvMEKykWeveHanE,,,,2023-11-08T15:59:24Z,SHINE YOUR LIGHT 2023,"concert,music,performing-arts",cultural-performance,performing-arts,SHINE YOUR  LIGHT is back! Come out to this incredibly powerful artistic showcase. Terry Michaels will be leading worship this year!,2023-12-09T23:00:00Z,2023-12-09T23:00:00Z,2023-12-10T01:10:00Z,America/New_York,0,US,40.9051123,-74.28225700000002,"{""geometry"": {""coordinates"": [-74.28225700000002, 40.9051123], ""type"": ""Point""}}",222-222@627-ttf-ht9,,,,,,,,,locality,0,0,,,active,,,,2023-11-08T15:53:01Z,"6295630>6255149>6252001>5101760>5097707>5105595,6295630>6255149>6252001>5101760>5102445>5102466",False,True
325MsvG7BSnZRhSshd,,,,2023-11-08T17:31:50Z,Fr. Alphonse's Christmas Concert at St. Michael's Church,"concert,music",other,concerts,Join us for a beautiful evening of music and celebration with Father Alphonse Stevenson and the Orchestra of St. Peter by the Sea!,2023-12-17T18:30:00Z,2023-12-17T20:30:00Z,,America/New_York,7200,US,40.277711,-73.9860561,"{""geometry"": {""coordinates"": [-73.9860561, 40.277711], ""type"": ""Point""}}",225-222@628-rnr-yvz,,4112,0,2428,1683,,,,locality,36,61,,192,active,,,,2023-11-08T17:29:35Z,"6295630>6255149>6252001>5101760>5101305>5097564,6295630>6255149>6252001>5101760>5101305>5098278",False,True
ftKVfAfKS7pGfBDAMs,,,,2023-11-08T17:31:50Z,Scrooge,"concert,music,performing-arts",lifestyle,performing-arts,Scrooge returns this December!,2023-12-09T01:00:00Z,2023-12-09T01:00:00Z,2023-12-09T03:20:00Z,America/New_York,0,US,40.3718969,-74.0031118,"{""geometry"": {""coordinates"": [-74.0031118, 40.3718969], ""type"": ""Point""}}",15lu7biwik@628-rqy-4sq,,,,,,,,,locality,0,0,,,active,,,,2023-11-08T17:29:35Z,"6295630>6255149>6252001>5101760>5101305>5103564,6295630>6255149>6252001>5101760>5101305>5098278",False,True
